view_history,rt,name,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,accuracy,stimulus,slider_start,price,rate_trial,num_ratings,sequence,option,rank,num_options,num_seqs,seq_cond,reward_cond,array,num_draws
,2887,rating_trial,html-slider-response,178,736250,0.0-178.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,43,,,Price of this smartphone contract: £ 624,50,624,174,180,,,,,,,,,
,2581,rating_trial,html-slider-response,179,738835,0.0-179.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,24,,,Price of this smartphone contract: £ 845.99,50,845.99,175,180,,,,,,,,,
,2266,rating_trial,html-slider-response,180,741104,0.0-180.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,36,,,Price of this smartphone contract: £ 746.99,50,746.99,176,180,,,,,,,,,
,2167,rating_trial,html-slider-response,181,743276,0.0-181.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,0,,,Price of this smartphone contract: £ 1187.99,50,1187.99,177,180,,,,,,,,,
,1959,rating_trial,html-slider-response,182,745238,0.0-182.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,19,,,Price of this smartphone contract: £ 839.75,50,839.75,178,180,,,,,,,,,
,3024,rating_trial,html-slider-response,183,748265,0.0-183.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,36,,,Price of this smartphone contract: £ 695.76,50,695.76,179,180,,,,,,,,,
"[{""page_index"":0,""viewing_time"":22194},{""page_index"":1,""viewing_time"":10521},{""page_index"":2,""viewing_time"":21229},{""page_index"":3,""viewing_time"":25767},{""page_index"":4,""viewing_time"":14989},{""page_index"":5,""viewing_time"":10021}]",104723,phase2_instructions,instructions,184,852991,0.0-184.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,,,,,,,,,,,,,,,,,
,null,sequence_start_screen,html-keyboard-response,185,859503,0.0-185.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white; text-align: left;"">You will buy a: <strong>SMARTPHONE</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">You can see up to: <strong>12 options</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">It is best to buy a SMARTPHONE</h3> <br/> 
                <h3 style=""color: white; text-align: left"">at the LOWEST PRICE </h3>
                    ",,,,,,,,,,,,,
,null,option_screen,html-keyboard-response,186,863511,0.0-186.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 11 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1155.99</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;""></h3>
                ",,1155.99,,,1,1,,,,,,,
,2616,response_prompt,html-button-response,187,866130,0.0-186.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1155.99,,,1,1,10,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,188,870135,0.0-187.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 10 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £431.76</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1155.99</h3>
                ",,431.76,,,1,2,,,,,,,
,1126,response_prompt,html-button-response,189,871265,0.0-187.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,0,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,431.76,,,1,2,1,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,,html-keyboard-response,190,877271,0.0-198.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"<p style= color:white;> You win: 5 stars</p>
                        <div style='float: center;'><img src='5_stars.png'></img>",,,,,,,,,,,,,
,null,sequence_start_screen,html-keyboard-response,191,883712,0.0-199.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white; text-align: left;"">You will buy a: <strong>SMARTPHONE</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">You can see up to: <strong>12 options</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">It is best to buy a SMARTPHONE</h3> <br/> 
                <h3 style=""color: white; text-align: left"">at the LOWEST PRICE </h3>
                    ",,,,,,,,,,,,,
,null,option_screen,html-keyboard-response,192,888711,0.0-200.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 11 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1065.99</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;""></h3>
                ",,1065.99,,,2,1,,,,,,,
,1751,response_prompt,html-button-response,193,890465,0.0-200.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1065.99,,,2,1,10,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,194,894472,0.0-201.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 10 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1008</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1065.99</h3>
                ",,1008,,,2,2,,,,,,,
,777,response_prompt,html-button-response,195,895253,0.0-201.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1008,,,2,2,9,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,196,899711,0.0-202.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 9 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1253.99</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1065.99..   £1008</h3>
                ",,1253.99,,,2,3,,,,,,,
,831,response_prompt,html-button-response,197,900546,0.0-202.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1253.99,,,2,3,12,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,198,904550,0.0-203.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 8 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1139.99</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1065.99..   £1008..   £1253.99</h3>
                ",,1139.99,,,2,4,,,,,,,
,1158,response_prompt,html-button-response,199,905712,0.0-203.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1139.99,,,2,4,11,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,200,909720,0.0-204.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 7 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £746.99</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1065.99..   £1008..   £1253.99..   £1139.99</h3>
                ",,746.99,,,2,5,,,,,,,
,886,response_prompt,html-button-response,201,910609,0.0-204.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,0,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,746.99,,,2,5,4,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,,html-keyboard-response,202,916615,0.0-212.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,<p style= color:white;> You win 0 stars</p>,,,,,,,,,,,,,
,null,sequence_start_screen,html-keyboard-response,203,922711,0.0-213.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white; text-align: left;"">You will buy a: <strong>SMARTPHONE</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">You can see up to: <strong>12 options</strong></h3> <br/> 
                <h3 style=""color: white; text-align: left;"">It is best to buy a SMARTPHONE</h3> <br/> 
                <h3 style=""color: white; text-align: left"">at the LOWEST PRICE </h3>
                    ",,,,,,,,,,,,,
,null,option_screen,html-keyboard-response,204,926719,0.0-214.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 11 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £1083</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;""></h3>
                ",,1083,,,3,1,,,,,,,
,1156,response_prompt,html-button-response,205,927878,0.0-214.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,1,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
                        ",,1083,,,3,1,10,12,5,2,1,"[[1155.99,431.76,1187.99,631.99,787,552,432,865.99,745.75,1123,1691.99,887.99],[1065.99,1008,1253.99,1139.99,746.99,918.99,720,839.75,744,673.99,909.99,915],[1083,576,383.76,735.99,1320,359.76,871.99,835,551.76,779,600,1201.99],[799.99,723,725.99,624,1115.99,1155,745.99,768,571,845.99,1250,945.99],[795.99,825.99,1152,1133.99,989.99,792,935,798.99,642.96,590.99,917.99,941.99]]",
,null,option_screen,html-keyboard-response,206,932711,0.0-215.0-0.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,null,,,"
                <h3 style=""color: white;"">You will buy a: SMARTPHONE</h3> <br/> 
                <h3 style=""color: white;"">You have only 10 options left to choose from</h3> <br/> 
                <h3 style=""color: white;"">Current Option:</h3><br/> 
                <h3 style="" color: black;""> £576</h3><br/> 
                <h3 style="" color: black;"">Declined Options</span></h3><br/> 
                <h3 style=""left: 0; color: black;"">£1083</h3>
                ",,576,,,3,2,,,,,,,
,814,response_prompt,html-button-response,207,933529,0.0-215.0-1.0,24,1,06/02/2023 14:44,ade4f6ea5f9a534a6de2afd25aaa37ca,51.7.250.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78",WebKit,Edge,109.0.1518.78,Windows,10,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,6277127cab20267323378b3b,63e10c411fe3329c8004dfab,63e11246373bb0a69d42eeda,0,,,"
                    <p><div style=""color:white;"">Do you want to take this option?</div></p>
